ID,job,marital,education,default,housing,loan,contact,month,poutcome,label
CLIENT1233,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,no
CLIENT1234,management,married,tertiary,no,yes,no,unknown,may,unknown,no
CLIENT1235,services,married,secondary,no,yes,yes,cellular,apr,unknown,no
CLIENT1236,admin.,single,secondary,no,no,yes,cellular,jul,unknown,no
CLIENT1237,admin.,married,primary,no,yes,no,cellular,may,unknown,no
CLIENT1238,blue-collar,married,primary,no,yes,yes,cellular,jul,unknown,no
CLIENT1239,blue-collar,single,secondary,no,yes,yes,cellular,may,unknown,no
CLIENT1240,services,married,secondary,no,yes,no,cellular,may,failure,no
CLIENT1241,student,single,unknown,no,no,no,cellular,sep,unknown,no
CLIENT1242,blue-collar,married,primary,no,yes,no,cellular,may,failure,no
CLIENT1243,retired,married,primary,no,no,no,cellular,aug,unknown,no
CLIENT1244,entrepreneur,single,tertiary,no,yes,yes,cellular,nov,unknown,no
CLIENT1245,admin.,single,secondary,no,yes,no,cellular,may,unknown,no
CLIENT1246,management,married,tertiary,no,yes,no,cellular,jul,unknown,no
CLIENT1247,management,married,tertiary,no,yes,no,cellular,may,unknown,no
CLIENT1248,services,married,secondary,no,yes,no,cellular,jul,unknown,no
CLIENT1249,blue-collar,married,primary,no,no,no,cellular,aug,unknown,yes
CLIENT1250,management,divorced,secondary,no,yes,yes,unknown,jun,unknown,no
CLIENT1251,admin.,married,secondary,no,yes,no,cellular,jan,unknown,no
CLIENT1252,entrepreneur,married,secondary,no,no,no,cellular,nov,unknown,no
CLIENT1253,entrepreneur,married,secondary,no,yes,no,unknown,may,unknown,no
CLIENT1254,unemployed,divorced,primary,no,no,no,cellular,jul,unknown,no
CLIENT1255,technician,married,secondary,no,yes,yes,cellular,nov,unknown,no
CLIENT1256,services,divorced,secondary,no,yes,no,unknown,may,unknown,no
CLIENT1257,blue-collar,married,primary,no,no,yes,unknown,jun,unknown,no
CLIENT1258,blue-collar,married,secondary,no,yes,no,cellular,apr,unknown,no
CLIENT1259,services,single,secondary,no,yes,no,cellular,feb,unknown,no
CLIENT1260,services,single,secondary,no,no,yes,cellular,jul,unknown,no
CLIENT1261,blue-collar,married,primary,no,yes,yes,telephone,jul,unknown,no
CLIENT1262,blue-collar,married,primary,no,yes,yes,cellular,may,other,no
CLIENT1263,technician,married,secondary,no,yes,no,unknown,may,unknown,no
CLIENT1264,unemployed,married,primary,no,yes,no,cellular,feb,unknown,no
CLIENT1265,unemployed,married,tertiary,no,no,no,cellular,aug,unknown,no
CLIENT1266,unknown,married,unknown,no,no,no,cellular,oct,unknown,yes
CLIENT1267,unemployed,married,secondary,no,yes,no,cellular,jul,unknown,no
CLIENT1268,admin.,married,secondary,no,no,no,cellular,jul,unknown,no
CLIENT1269,technician,single,secondary,no,no,no,unknown,jul,unknown,yes
CLIENT1270,admin.,married,secondary,no,yes,no,unknown,may,unknown,no
CLIENT1271,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,no
CLIENT1272,technician,divorced,secondary,no,no,no,cellular,aug,unknown,no
CLIENT1273,services,divorced,secondary,no,yes,no,unknown,may,unknown,no
CLIENT1274,blue-collar,divorced,primary,no,yes,yes,cellular,jul,unknown,no
CLIENT1275,blue-collar,married,secondary,no,yes,no,cellular,may,other,no
CLIENT1276,management,divorced,tertiary,no,no,no,cellular,apr,other,yes
CLIENT1277,admin.,divorced,secondary,no,no,no,cellular,feb,unknown,yes
CLIENT1278,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,no
CLIENT1279,management,married,tertiary,no,yes,no,cellular,jun,failure,no
CLIENT1280,technician,single,tertiary,no,yes,no,unknown,may,unknown,no
CLIENT1281,entrepreneur,married,primary,no,yes,no,cellular,jul,unknown,no
CLIENT1282,blue-collar,married,primary,no,no,no,unknown,may,unknown,no
CLIENT1283,admin.,married,secondary,no,no,yes,cellular,jul,unknown,no
CLIENT1284,blue-collar,married,primary,no,yes,no,unknown,may,unknown,no
CLIENT1285,services,married,secondary,no,yes,no,cellular,aug,unknown,no
CLIENT1286,management,single,tertiary,no,yes,no,telephone,jan,unknown,no
CLIENT1287,management,married,tertiary,no,yes,no,cellular,feb,unknown,yes
CLIENT1288,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,no
CLIENT1289,admin.,married,primary,no,no,no,unknown,jun,unknown,no
CLIENT1290,blue-collar,married,primary,no,yes,no,cellular,may,unknown,no
CLIENT1291,technician,divorced,secondary,no,yes,yes,cellular,aug,unknown,no
CLIENT1292,technician,married,secondary,no,no,no,telephone,jul,unknown,no
CLIENT1293,management,divorced,tertiary,no,no,no,unknown,jun,unknown,no
CLIENT1294,entrepreneur,married,unknown,no,yes,no,unknown,may,unknown,no
CLIENT1295,management,single,tertiary,no,no,no,cellular,jul,unknown,no
CLIENT1296,entrepreneur,married,secondary,no,no,no,unknown,jun,unknown,no
CLIENT1297,management,single,tertiary,no,no,no,cellular,aug,unknown,yes
CLIENT1298,student,single,secondary,no,yes,no,cellular,mar,unknown,no
CLIENT1299,blue-collar,married,secondary,no,no,no,unknown,jun,unknown,no
CLIENT1300,retired,divorced,secondary,no,no,no,cellular,may,unknown,yes
CLIENT1301,management,single,tertiary,no,yes,no,unknown,jun,unknown,no
CLIENT1302,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,no
CLIENT1303,management,married,unknown,no,no,no,cellular,oct,success,yes
CLIENT1304,entrepreneur,married,tertiary,no,no,no,unknown,jun,unknown,no
CLIENT1305,blue-collar,married,primary,no,yes,yes,unknown,may,unknown,no
CLIENT1306,services,married,secondary,no,no,yes,cellular,aug,unknown,no
CLIENT1307,blue-collar,married,secondary,no,no,no,unknown,jun,unknown,no
CLIENT1308,technician,married,tertiary,no,no,no,telephone,aug,unknown,no
CLIENT1309,management,married,secondary,no,yes,no,cellular,apr,failure,no
CLIENT1310,student,married,unknown,no,no,no,unknown,jun,unknown,no
CLIENT1311,services,married,secondary,no,yes,no,cellular,feb,failure,no
CLIENT1312,retired,married,secondary,no,no,no,telephone,jun,failure,yes
CLIENT1313,management,single,tertiary,no,yes,no,unknown,may,unknown,no
CLIENT1314,services,married,primary,yes,yes,no,unknown,jun,unknown,no
CLIENT1315,blue-collar,married,tertiary,no,no,no,unknown,jun,unknown,no
CLIENT1316,management,married,tertiary,no,yes,no,cellular,jul,unknown,no
CLIENT1317,self-employed,single,secondary,no,yes,no,cellular,jan,unknown,no
CLIENT1318,technician,married,secondary,no,no,no,cellular,aug,unknown,no
CLIENT1319,management,married,secondary,no,yes,no,cellular,nov,unknown,yes
CLIENT1320,management,married,tertiary,no,no,no,telephone,may,failure,no
CLIENT1321,services,married,secondary,no,no,no,cellular,jun,unknown,no
CLIENT1322,blue-collar,married,secondary,no,yes,no,cellular,nov,unknown,no
CLIENT1323,blue-collar,married,primary,no,yes,no,cellular,may,failure,no
CLIENT1324,entrepreneur,married,tertiary,no,yes,no,cellular,nov,failure,no
CLIENT1325,management,single,tertiary,no,yes,no,cellular,may,unknown,no
CLIENT1326,services,married,unknown,no,yes,no,unknown,may,unknown,no
CLIENT1327,blue-collar,divorced,primary,no,yes,no,telephone,may,failure,no
CLIENT1328,management,single,tertiary,no,no,no,unknown,may,unknown,no
CLIENT1329,admin.,single,secondary,no,no,no,cellular,apr,unknown,no
CLIENT1330,blue-collar,married,secondary,yes,yes,no,cellular,may,unknown,no
CLIENT1331,self-employed,married,secondary,no,no,no,cellular,jul,unknown,no
CLIENT1332,admin.,married,secondary,no,yes,no,cellular,jun,unknown,yes
CLIENT1333,technician,single,secondary,no,yes,no,unknown,may,unknown,no
CLIENT1334,management,single,tertiary,no,no,no,unknown,may,unknown,yes
CLIENT1335,blue-collar,married,primary,no,no,no,unknown,jun,unknown,no
CLIENT1336,blue-collar,single,secondary,no,yes,yes,cellular,jul,unknown,no
CLIENT1337,management,single,tertiary,no,no,no,cellular,mar,failure,no
CLIENT1338,services,married,secondary,no,no,no,cellular,jul,unknown,no
CLIENT1339,technician,single,tertiary,no,no,no,cellular,jan,unknown,no
CLIENT1340,technician,married,secondary,no,no,yes,cellular,aug,unknown,no
CLIENT1341,services,married,secondary,no,yes,no,unknown,may,unknown,no
CLIENT1342,admin.,married,secondary,no,yes,yes,cellular,may,success,yes
CLIENT1343,technician,married,secondary,no,yes,no,unknown,sep,other,yes
CLIENT1344,management,single,secondary,no,no,no,cellular,mar,unknown,yes
CLIENT1345,management,divorced,tertiary,no,yes,no,cellular,may,failure,no
CLIENT1346,admin.,married,secondary,no,yes,no,cellular,apr,failure,no
CLIENT1347,self-employed,married,tertiary,no,yes,no,unknown,may,unknown,no
CLIENT1348,management,married,tertiary,no,no,yes,cellular,aug,unknown,no
CLIENT1349,retired,married,primary,no,no,no,telephone,jun,failure,yes
CLIENT1350,services,divorced,primary,no,yes,no,unknown,may,unknown,no
CLIENT1351,management,divorced,tertiary,no,no,no,cellular,jan,unknown,no
CLIENT1352,student,single,secondary,no,no,no,telephone,jun,unknown,no
CLIENT1353,technician,married,tertiary,no,no,no,cellular,jul,unknown,no
CLIENT1354,blue-collar,married,primary,no,yes,no,cellular,may,unknown,no
CLIENT1355,admin.,single,secondary,no,no,no,cellular,mar,other,no
CLIENT1356,management,single,tertiary,no,no,yes,cellular,feb,unknown,no
CLIENT1357,admin.,single,secondary,no,yes,no,cellular,may,unknown,no
CLIENT1358,technician,married,secondary,no,no,no,cellular,mar,unknown,no
CLIENT1359,housemaid,married,primary,no,yes,no,cellular,jul,unknown,no
CLIENT1360,technician,single,secondary,no,yes,no,cellular,jul,unknown,no
CLIENT1361,admin.,single,tertiary,no,no,no,cellular,jan,unknown,no
CLIENT1362,services,married,secondary,no,yes,no,unknown,may,unknown,no
CLIENT1363,self-employed,married,tertiary,no,yes,yes,unknown,jun,unknown,no
CLIENT1364,management,married,tertiary,no,yes,no,cellular,jul,unknown,no
CLIENT1365,blue-collar,married,primary,no,yes,yes,cellular,jul,unknown,no
CLIENT1366,management,married,tertiary,no,yes,no,cellular,may,unknown,no
CLIENT1367,technician,married,secondary,no,yes,no,cellular,aug,unknown,no
CLIENT1368,self-employed,single,tertiary,no,no,no,unknown,jun,unknown,no
CLIENT1369,retired,divorced,unknown,no,no,no,cellular,aug,unknown,no
CLIENT1370,technician,divorced,secondary,no,yes,no,unknown,may,unknown,no
CLIENT1371,technician,single,secondary,no,no,no,cellular,mar,unknown,no
CLIENT1372,technician,divorced,tertiary,no,yes,no,unknown,may,unknown,no
CLIENT1373,blue-collar,married,primary,no,no,no,cellular,aug,unknown,no
CLIENT1374,self-employed,married,secondary,no,no,no,cellular,apr,success,no
CLIENT1375,technician,married,secondary,no,no,no,unknown,jun,unknown,no
CLIENT1376,management,single,tertiary,no,yes,no,cellular,jul,unknown,no
CLIENT1377,blue-collar,married,primary,no,yes,no,cellular,nov,unknown,no
CLIENT1378,blue-collar,married,primary,no,yes,no,cellular,apr,unknown,no
CLIENT1379,admin.,married,secondary,no,no,no,cellular,aug,other,yes
CLIENT1380,blue-collar,married,secondary,no,yes,no,cellular,may,other,no
CLIENT1381,services,married,secondary,no,no,no,cellular,jul,unknown,no
CLIENT1382,admin.,married,secondary,no,yes,no,cellular,may,failure,no
CLIENT1383,management,married,tertiary,no,yes,no,unknown,may,unknown,no
CLIENT1384,blue-collar,married,primary,no,yes,no,unknown,may,unknown,no
CLIENT1385,admin.,married,secondary,no,yes,no,unknown,jun,unknown,no
CLIENT1386,services,married,secondary,no,yes,no,cellular,apr,failure,no
CLIENT1387,management,single,tertiary,no,yes,no,cellular,sep,failure,no
CLIENT1388,services,divorced,secondary,no,yes,no,telephone,nov,unknown,no
CLIENT1389,management,married,tertiary,no,no,yes,cellular,jun,unknown,no
CLIENT1390,blue-collar,married,unknown,no,yes,no,unknown,may,unknown,no
CLIENT1391,services,single,secondary,no,no,no,telephone,jun,other,no
CLIENT1392,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,no
CLIENT1393,retired,married,primary,no,no,no,cellular,aug,unknown,no
CLIENT1394,technician,single,secondary,no,yes,yes,unknown,jun,unknown,no
CLIENT1395,technician,married,tertiary,no,no,no,cellular,nov,unknown,yes
CLIENT1396,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,no
CLIENT1397,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,no
CLIENT1398,technician,single,secondary,no,no,yes,cellular,jan,failure,no
CLIENT1399,technician,single,tertiary,no,no,no,cellular,aug,unknown,no
CLIENT1400,technician,married,secondary,no,no,no,telephone,jan,unknown,no
CLIENT1401,management,married,unknown,no,yes,no,telephone,may,unknown,no
CLIENT1402,management,divorced,tertiary,no,yes,no,cellular,apr,unknown,no
CLIENT1403,blue-collar,married,secondary,no,yes,no,cellular,may,unknown,no
CLIENT1404,management,married,tertiary,no,no,no,cellular,jul,unknown,no
CLIENT1405,blue-collar,married,primary,no,yes,no,cellular,may,other,no
CLIENT1406,admin.,single,secondary,no,no,no,unknown,jun,unknown,no
CLIENT1407,unemployed,single,tertiary,no,yes,no,unknown,jun,unknown,no
CLIENT1408,blue-collar,divorced,unknown,no,yes,no,cellular,may,unknown,no
CLIENT1409,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,no
CLIENT1410,technician,divorced,secondary,no,yes,no,unknown,may,unknown,no
CLIENT1411,blue-collar,single,secondary,no,yes,no,cellular,apr,other,yes
CLIENT1412,admin.,divorced,unknown,no,no,no,cellular,nov,unknown,no
CLIENT1413,blue-collar,married,primary,no,yes,no,cellular,feb,unknown,no
CLIENT1414,blue-collar,divorced,secondary,no,yes,no,unknown,may,unknown,no
CLIENT1415,retired,divorced,primary,no,no,no,cellular,mar,unknown,no
CLIENT1416,blue-collar,single,secondary,no,yes,no,unknown,may,unknown,no
CLIENT1417,blue-collar,married,primary,yes,yes,no,unknown,may,unknown,no
CLIENT1418,services,single,secondary,no,yes,no,cellular,may,unknown,yes
CLIENT1419,management,single,tertiary,no,yes,no,cellular,jul,unknown,no
CLIENT1420,technician,single,tertiary,no,yes,no,cellular,may,unknown,no
CLIENT1421,admin.,married,secondary,no,yes,no,cellular,jan,success,no
CLIENT1422,retired,married,secondary,no,no,no,telephone,jul,unknown,no
CLIENT1423,admin.,divorced,secondary,no,yes,no,unknown,may,unknown,no
CLIENT1424,student,single,tertiary,no,no,no,cellular,aug,other,no
CLIENT1425,management,married,tertiary,no,no,no,cellular,aug,success,yes
CLIENT1426,entrepreneur,married,secondary,no,no,yes,cellular,may,other,no
CLIENT1427,self-employed,married,secondary,no,yes,yes,unknown,may,unknown,no
CLIENT1428,services,married,secondary,no,yes,no,cellular,may,unknown,no
CLIENT1429,blue-collar,married,primary,no,yes,no,unknown,jun,unknown,no
CLIENT1430,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,no
CLIENT1431,retired,single,secondary,no,yes,no,unknown,may,unknown,yes
CLIENT1432,unknown,married,primary,no,no,no,cellular,aug,unknown,no
CLIENT1433,blue-collar,single,secondary,no,yes,no,unknown,jun,unknown,no
CLIENT1434,admin.,single,secondary,no,yes,no,cellular,apr,unknown,no
CLIENT1435,retired,married,secondary,no,no,no,telephone,jul,unknown,yes
CLIENT1436,entrepreneur,married,tertiary,no,yes,no,cellular,jul,unknown,no
CLIENT1437,retired,married,tertiary,no,no,no,cellular,oct,success,yes
CLIENT1438,retired,married,primary,no,no,yes,telephone,jul,unknown,no
CLIENT1439,blue-collar,married,secondary,no,yes,yes,unknown,may,unknown,no
CLIENT1440,housemaid,divorced,primary,yes,no,no,unknown,jun,unknown,yes
CLIENT1441,unknown,married,unknown,no,no,no,cellular,aug,unknown,no
CLIENT1442,retired,married,primary,no,no,no,cellular,jul,success,no
CLIENT1443,technician,single,secondary,no,yes,no,cellular,aug,unknown,no
CLIENT1444,technician,divorced,primary,no,yes,no,cellular,may,failure,no
CLIENT1445,self-employed,married,secondary,no,yes,no,cellular,jul,unknown,no
CLIENT1446,technician,single,tertiary,no,yes,no,unknown,may,unknown,yes
CLIENT1447,admin.,married,secondary,no,yes,no,cellular,aug,unknown,no
CLIENT1448,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,no
CLIENT1449,management,married,tertiary,no,yes,yes,cellular,jul,unknown,yes
CLIENT1450,self-employed,married,secondary,no,no,no,cellular,aug,unknown,no
CLIENT1451,services,married,secondary,no,no,no,cellular,may,unknown,no
CLIENT1452,technician,married,secondary,no,yes,no,cellular,jan,unknown,no
CLIENT1453,admin.,married,secondary,no,yes,no,cellular,may,unknown,no
CLIENT1454,services,single,primary,no,yes,no,unknown,jun,unknown,yes
CLIENT1455,technician,married,tertiary,no,no,no,cellular,jan,unknown,no
CLIENT1456,admin.,married,secondary,no,yes,yes,unknown,may,unknown,no
CLIENT1457,management,married,tertiary,no,no,no,cellular,nov,failure,no
CLIENT1458,management,married,tertiary,no,yes,no,cellular,aug,unknown,yes
CLIENT1459,technician,single,secondary,no,no,no,cellular,aug,unknown,no
CLIENT1460,technician,married,unknown,no,no,no,cellular,jul,unknown,no
CLIENT1461,technician,single,tertiary,no,yes,no,cellular,jun,unknown,no
CLIENT1462,unknown,married,secondary,no,no,no,cellular,aug,unknown,no
CLIENT1463,technician,married,secondary,no,yes,no,unknown,may,unknown,no
CLIENT1464,blue-collar,married,secondary,no,no,yes,cellular,jun,unknown,yes
CLIENT1465,services,married,secondary,no,yes,no,cellular,jul,unknown,no
CLIENT1466,admin.,married,tertiary,no,no,yes,cellular,may,unknown,no
CLIENT1467,services,divorced,secondary,no,no,no,cellular,mar,unknown,yes
CLIENT1468,management,married,tertiary,no,yes,no,cellular,may,failure,no
CLIENT1469,technician,married,secondary,no,no,no,cellular,jun,success,yes
CLIENT1470,blue-collar,married,primary,no,no,no,cellular,nov,unknown,no
CLIENT1471,technician,single,tertiary,no,yes,no,cellular,may,other,no
CLIENT1472,services,married,secondary,no,yes,no,telephone,apr,unknown,no
CLIENT1473,blue-collar,married,secondary,no,yes,no,unknown,may,unknown,no
